status	class	action	path
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/MVOS_SOURCE_FACT_IMPLEMENTATION_20260515_STARTERS/03_AGENT_838__LIFECYCLE_WEBUI_ARCHIVE__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/MVOS_SOURCE_FACT_IMPLEMENTATION_20260515_STARTERS/04_AGENT_839__PO_OWNER_FACT_BUNDLE__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/MVOS_SOURCE_FACT_IMPLEMENTATION_20260515_STARTERS/05_AGENT_840__SOURCE_FACT_SYNTHESIS__AFTER_836_839.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/MVOS_SOURCE_FACT_IMPLEMENTATION_20260515_STARTERS/06_AGENT_841__CURRENT_16C2_PARTIAL_COPIED_TEMP_PROOF__AFTER_840.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_API_ARCHIVE_28_FETCH_20260514_STARTERS/01_AGENT_806__API_ARCHIVE_28_FETCH_AND_DRYRUN.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_API_ARCHIVE_28_FETCH_20260514_STARTERS/README.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_APPLY_AND_DAILY_SURVIVAL_20260515_STARTERS/00_ORCHESTRATOR_HANDOFF.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_APPLY_AND_DAILY_SURVIVAL_20260515_STARTERS/01_AGENT_809__DAILY_SURVIVAL_BRIEF_REFRESH__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_APPLY_AND_DAILY_SURVIVAL_20260515_STARTERS/02_AGENT_810__ADS_STOREB_GAP_READONLY__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_APPLY_AND_DAILY_SURVIVAL_20260515_STARTERS/03_AGENT_811__CASH_PO_EXCEPTION_BLOCKER_BOARD__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_OWNER_PHRASE_REVIEW_20260514_STARTERS/01_AGENT_804__CURRENT_DRY_RUN_AND_REVIEW_PACKET__ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_OWNER_PHRASE_REVIEW_20260514_STARTERS/02_AGENT_805__DRY_RUN_PACKET_VERIFIER__AFTER_804.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/ORDER_ENTRY_OWNER_PHRASE_REVIEW_20260514_STARTERS/README.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/OWNER_PUBLICATION_READINESS_DELTA_AFTER_STOREB_PROD_APPLY_20260512_122050/01_AGENT_774__OWNER_PUBLICATION_READINESS_DELTA_AFTER_STOREB_PROD_APPLY__ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/OWNER_PUBLICATION_READINESS_DELTA_AFTER_STOREB_PROD_APPLY_20260512_122050/README.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/00_ORCHESTRATOR_HANDOFF.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/01_AGENT_812__POST_APPLY_REANCHOR_BASELINE__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/02_AGENT_813__COPIED_TEMP_DOWNSTREAM_REPLAY__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/03_AGENT_814__ADS_CURRENT_SOURCE_PACKET__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/04_AGENT_815__WEBUI_ARCHIVE_LIFECYCLE_STATUS__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/05_AGENT_816__CASH_PO_EXCEPTION_SOURCE_PACKET__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/POST_ORDER_ENTRY_NEXT_PHASE_PROOF_WAVE_20260515_STARTERS/06_AGENT_817__CODECAPTAIN_PACKET_WRITER__AFTER_812_813_814_815_816.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/00_ORCHESTRATOR_HANDOFF.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/01_AGENT_793__CASHFLOW_SOURCE_TRUTH__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/02_AGENT_794__STOCK_ORDER_SOURCE_CAPTURE__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/03_AGENT_795__ADS_SOURCE_CAPTURE_ADOPTION__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/04_AGENT_796__PO_INBOUND_SOURCE_DECISION__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_REANCHORED_WAVE_20260513_140535_STARTERS/05_AGENT_797__EXCEPTION_SOURCE_FACTS__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/00_ORCHESTRATOR_HANDOFF.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/01_AGENT_788__CASHFLOW_COPY_TEMP_REPLAY__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/02_AGENT_789__STOCK_ORDER_SOURCE_EVIDENCE__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/03_AGENT_790__ADS_SOURCE_READINESS_PACKET__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/04_AGENT_791__PO_INBOUND_SOURCE_DECISION__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/SOURCE_TRUTH_UNBLOCK_WAVE_20260513_121500_STARTERS/05_AGENT_792__EXCEPTION_OWNER_DECISION_PACKET__PARALLEL_ROOT.md
??	agent_handoff_docs	commit_as_traceable_plan_surface	docs/agent_handoffs/TMUX_RECEIVER_PING_DUMMY_PROOF_20260512_123253/01_AGENT_900__RECEIVER_PING_DUMMY_PROOF__ROOT.md
??	inventory_po_economics	commit_code_tests_docs	docs/inventory/Dim_sku_light_v7.md
??	docs_contracts	commit_docs	docs/ops/BUSINESS_AUTOMATION_CONTROL_RUNBOOK.md
??	docs_contracts	commit_docs	docs/ops/OPERATIONAL_DECISION_POLICY_V1.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PROMPT_AGENT_A.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PROMPT_AGENT_A_ADDENDUM_ARCHIVE_COVERAGE.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PROMPT_AGENT_B.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PROMPT_AGENT_C.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_line51-root-cause-and-second-pass/PROMPT_EXTERNAL_EXPERT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/PROMPT_AGENT_A.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/PROMPT_AGENT_A_FOLLOWUP.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/PROMPT_AGENT_B.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-23_stock-cost-truth-repair-second-pass/PROMPT_AGENT_C.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-24_line31-po1-shortage-correction/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-24_line31-po1-shortage-correction/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-24_line31-po1-shortage-correction/PROMPT_AGENT_A.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-27_line31-po1b-espresso-finance-inventory/agent3_finance_inventory_report_2026-04-27.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-28_ig_funnel_owner_stock_override/OWNER_APPROVED_STOCK_OVERRIDE_LINE51_LINE61_2026-04-28.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-04-28_ig_funnel_owner_stock_override/line51_line61_owner_stock_override_2026-04-28.csv
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/00_ORCHESTRATOR_HANDOFF.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/01_AGENT_1__AB_OPERATIONAL_SOURCE_REFRESH__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/02_AGENT_2__ADS_SOURCE_REFRESH__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/03_AGENT_3__CASHFLOW_BANK_OBLIGATIONS__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/04_AGENT_4__PO_INBOUND_REFRESH__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/05_AGENT_5__OWNER_EXCEPTION_REVIEW_PACK__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/06_AGENT_6__SOURCE_REFRESH_EXECUTION__BLOCKED_AFTER_01_02_03_04_05.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/07_AGENT_7__C3_REMATERIALIZE_OWNER_BRIEF__BLOCKED_AFTER_06.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-refresh-owner-review-wave/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/00_ORCHESTRATOR_HANDOFF.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/01_AGENT_1__C3_POLICY_REGISTRY_AUTHORITY__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/02_AGENT_2__STOCK_ORDERS_RETURNS_QC__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/03_AGENT_3__PO_INBOUND_SUPPLIER_ROUTES__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/04_AGENT_4__ADS_MARKETING_DIRECTAPI_TRUTH__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/05_AGENT_5__CASHFLOW_CARGO_OBLIGATIONS__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/06_AGENT_6__WIKI_CONTEXT_SYNTHESIS__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/07_AGENT_7__C3_POLICY_DB_EXCEPTION_QUEUE__BLOCKED_AFTER_01_02_03_04_05_06.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/08_AGENT_8__DAILY_RUNNER_OWNER_BRIEF__BLOCKED_AFTER_07.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/OWNER_QA_C3_SUPPLIER_LINE31_CONTEXT_20260503_210720_ALMT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_c3-source-truth-readonly-wave/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/01_AGENT_1__AUTHORITY_SCHEMA_CONTRACTS__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/02_AGENT_2__STOCK_ANCHOR_20PCT_LEDGER__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/03_AGENT_3__ORDERS_SALES_RETURNS_QC__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/04_AGENT_4__PO_ADS_CASHFLOW__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/05_AGENT_5__P0_AUTHORITY_SCHEMA_GATES__AFTER_01_02_03_04.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/06_AGENT_6__STOCK_REBUILD_20PCT__AFTER_05.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/07_AGENT_7__ORDERS_PO_ADS_CASHFLOW__AFTER_06.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/08_AGENT_8__DAILY_RUNNER_RELEASE__AFTER_07.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/LAUNCH_ORDER.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/OWNER_QA_OPTION_C_INPUTS_20260503_203849_ALMT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-03_operational-stock-truth-system/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/BLOCKER_PLAIN_ENGLISH_EXPLANATION_20260504.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/NEXT_WAVE_SOURCE_REFRESH_PLAN_20260504.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/OWNER_ANSWERS_AND_DECISIONS_20260504_125448_ALMT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/SOURCE_AUTHORIZATION_ORDER_ENTRY_CASHFLOW_20260504_131100_ALMT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/STRATEGIC_GOAL_OPTION_B_THEN_C_20260504.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/LINE31_PO1A_OLIVE_GREEN_INGEST_AGENT_PROMPT_REVIEWED_20260504.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/01_AGENT_1__ORDER_ENTRY_RECOVERY__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/02_AGENT_2__KASPI_PAY_CASH_ANCHOR__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/03_AGENT_3__DETERMINISTIC_CASHFLOW_DAILY_DESIGN__READONLY_PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/04_AGENT_4__ORDER_ENTRY_RECOVERY_MATERIALIZER__SERIAL_WRITE_NO_PROD_APPLY.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/05_AGENT_5__CASH_ANCHOR_PREVIEW_PERSISTENCE__SERIAL_WRITE_NO_PROD_APPLY.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/06_AGENT_6__D1_CASHFLOW_TRANSLATOR_VALIDATORS__SERIAL_WRITE_NO_PROD_APPLY.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/07_AGENT_7__D1_RESIDUE_CLEANUP_EVIDENCE__SERIAL_TEMP_DB_NO_PROD_APPLY.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_owner_decisions_source_refresh_followup/starter_prompts/08_AGENT_8__SERIALIZED_RELEASE_APPLY_AGENTS_4_7__PROD_DB_BACKUP_APPLY.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/09_AGENT_9__LIFECYCLE_RESIDUAL__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/10_AGENT_10__PO_INBOUND_LINE_GRAIN__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/11_AGENT_11__ADS_REFRESH_COVERAGE__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/12_AGENT_12__SERIAL_TEMP_IMPLEMENTATION__AFTER_09_10_11.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/13_AGENT_13__SERIAL_PROD_APPLY__AFTER_12.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/starter_prompts/14_AGENT_14__C3_OWNER_BRIEF_REMATERIALIZE__AFTER_13.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/web_automation_ads_data_gathering_starters/00_ORCHESTRATOR_HANDOFF.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/web_automation_ads_data_gathering_starters/01_AGENT_WA_ACMEWEAR__KASPI_MARKETING_READONLY_DATA_GATHER__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-04_source_truth_blocker_unblock_wave2/web_automation_ads_data_gathering_starters/02_AGENT_WA_STOREB__UNIVERSAL_SWITCHER_KASPI_MARKETING_READONLY_DATA_GATHER__PARALLEL.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/PLAN.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/18_AGENT_18__DERIVED_TABLE_TEMP_PROOF__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/19_AGENT_19__C3_POLICY_EXCEPTION_TEMP_PROOF__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/20_AGENT_20__ADS_MATERIALIZER_TEMP_PROOF__PARALLEL_ROOT.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/21_AGENT_21__COMBINED_TEMP_PROOF__AFTER_18_19_20.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/22_AGENT_22__DERIVED_TABLE_CURATOR_TEMP_PROOF__AFTER_18_19_20.md
??	parallel_run_docs	commit_as_traceable_plan_surface	docs/parallel_runs/2026-05-05_agent14_red_implementation_wave/starter_prompts/23_AGENT_23__ADS_MAPPING_ENRICHMENT_TEMP_PROOF__AFTER_18_19_20.md
